CAP_Round,Institute_Code,Institute_Name,Course_Code,Course_Name,Category,Merit_No,Percentile,Section,Status_Type,Page_No
CAP1,05125,"Pravara Rural Education Society's Sir Visvesvaraya Institute of Technology, Chincholi Dist. Nashik",0512550710,Chemical Engineering,GSCH,156485,25.0606208,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,803
CAP1,05125,"Pravara Rural Education Society's Sir Visvesvaraya Institute of Technology, Chincholi Dist. Nashik",0512550710,Chemical Engineering,GSTH,156485,25.0606208,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,803
CAP1,05125,"Pravara Rural Education Society's Sir Visvesvaraya Institute of Technology, Chincholi Dist. Nashik",0512550710,Chemical Engineering,GNT1H,156485,25.0606208,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,803
CAP1,05125,"Pravara Rural Education Society's Sir Visvesvaraya Institute of Technology, Chincholi Dist. Nashik",0512550710,Chemical Engineering,GNT2H,156485,25.0606208,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,803
CAP1,05125,"Pravara Rural Education Society's Sir Visvesvaraya Institute of Technology, Chincholi Dist. Nashik",0512550710,Chemical Engineering,GOBCH,129807,44.8929536,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,803
CAP1,05125,"Pravara Rural Education Society's Sir Visvesvaraya Institute of Technology, Chincholi Dist. Nashik",0512550710,Chemical Engineering,LOPENH,129807,44.8929536,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,803
CAP1,05125,"Pravara Rural Education Society's Sir Visvesvaraya Institute of Technology, Chincholi Dist. Nashik",0512550710,Chemical Engineering,LSCH,129807,44.8929536,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,803
CAP1,05125,"Pravara Rural Education Society's Sir Visvesvaraya Institute of Technology, Chincholi Dist. Nashik",0512550710,Chemical Engineering,LNT3H,129807,44.8929536,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,803
CAP1,05125,"Pravara Rural Education Society's Sir Visvesvaraya Institute of Technology, Chincholi Dist. Nashik",0512550710,Chemical Engineering,LOBCH,129807,44.8929536,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,803
CAP1,05125,"Pravara Rural Education Society's Sir Visvesvaraya Institute of Technology, Chincholi Dist. Nashik",0512584410,Electronics and Computer Engineering,GOPENH,147569,32.2475132,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,804
CAP1,05125,"Pravara Rural Education Society's Sir Visvesvaraya Institute of Technology, Chincholi Dist. Nashik",0512584410,Electronics and Computer Engineering,GSCH,147569,32.2475132,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,804
CAP1,05125,"Pravara Rural Education Society's Sir Visvesvaraya Institute of Technology, Chincholi Dist. Nashik",0512584410,Electronics and Computer Engineering,GNT2H,147569,32.2475132,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,804
CAP1,05125,"Pravara Rural Education Society's Sir Visvesvaraya Institute of Technology, Chincholi Dist. Nashik",0512584410,Electronics and Computer Engineering,GOBCH,147569,32.2475132,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,804
CAP1,05125,"Pravara Rural Education Society's Sir Visvesvaraya Institute of Technology, Chincholi Dist. Nashik",0512584410,Electronics and Computer Engineering,GSEBCH,147569,32.2475132,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,804
CAP1,05125,"Pravara Rural Education Society's Sir Visvesvaraya Institute of Technology, Chincholi Dist. Nashik",0512584410,Electronics and Computer Engineering,LOPENH,147569,32.2475132,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,804
CAP1,05125,"Pravara Rural Education Society's Sir Visvesvaraya Institute of Technology, Chincholi Dist. Nashik",0512584410,Electronics and Computer Engineering,LSCH,147569,32.2475132,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,804
CAP1,05125,"Pravara Rural Education Society's Sir Visvesvaraya Institute of Technology, Chincholi Dist. Nashik",0512584410,Electronics and Computer Engineering,LNT2H,147569,32.2475132,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,804
CAP1,05125,"Pravara Rural Education Society's Sir Visvesvaraya Institute of Technology, Chincholi Dist. Nashik",0512584410,Electronics and Computer Engineering,LOBCH,147569,32.2475132,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,804
CAP1,05130,"Brahma Valley College of Engineering & Research, Trimbakeshwar, Nashik",0513019110,Civil Engineering,GOPENH,155330,25.7846411,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,805
CAP1,05130,"Brahma Valley College of Engineering & Research, Trimbakeshwar, Nashik",0513019110,Civil Engineering,GSCH,155330,25.7846411,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,805
CAP1,05130,"Brahma Valley College of Engineering & Research, Trimbakeshwar, Nashik",0513019110,Civil Engineering,GNT3H,155330,25.7846411,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,805
CAP1,05130,"Brahma Valley College of Engineering & Research, Trimbakeshwar, Nashik",0513019110,Civil Engineering,GOBCH,155330,25.7846411,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,805
CAP1,05130,"Brahma Valley College of Engineering & Research, Trimbakeshwar, Nashik",0513019110,Civil Engineering,LOPENH,155330,25.7846411,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,805
CAP1,05130,"Brahma Valley College of Engineering & Research, Trimbakeshwar, Nashik",0513019110,Civil Engineering,LOBCH,155330,25.7846411,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,805
CAP1,05130,"Brahma Valley College of Engineering & Research, Trimbakeshwar, Nashik",0513024510,Computer Engineering,GOPENH,97870,62.8733646,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,806
CAP1,05130,"Brahma Valley College of Engineering & Research, Trimbakeshwar, Nashik",0513024510,Computer Engineering,GSCH,97870,62.8733646,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,806
CAP1,05130,"Brahma Valley College of Engineering & Research, Trimbakeshwar, Nashik",0513024510,Computer Engineering,GSTH,97870,62.8733646,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,806
CAP1,05130,"Brahma Valley College of Engineering & Research, Trimbakeshwar, Nashik",0513024510,Computer Engineering,GVJH,97870,62.8733646,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,806
CAP1,05130,"Brahma Valley College of Engineering & Research, Trimbakeshwar, Nashik",0513024510,Computer Engineering,GNT2H,97870,62.8733646,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,806
CAP1,05130,"Brahma Valley College of Engineering & Research, Trimbakeshwar, Nashik",0513024510,Computer Engineering,GOBCH,97870,62.8733646,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,806
CAP1,05130,"Brahma Valley College of Engineering & Research, Trimbakeshwar, Nashik",0513024510,Computer Engineering,LOPENH,97870,62.8733646,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,806
CAP1,05130,"Brahma Valley College of Engineering & Research, Trimbakeshwar, Nashik",0513024510,Computer Engineering,LSCH,97870,62.8733646,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,806
CAP1,05130,"Brahma Valley College of Engineering & Research, Trimbakeshwar, Nashik",0513024510,Computer Engineering,LSTH,97870,62.8733646,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,806
CAP1,05130,"Brahma Valley College of Engineering & Research, Trimbakeshwar, Nashik",0513024510,Computer Engineering,LVJH,97870,62.8733646,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,806
CAP1,05130,"Brahma Valley College of Engineering & Research, Trimbakeshwar, Nashik",0513024510,Computer Engineering,LOBCH,97870,62.8733646,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,806
CAP1,05130,"Brahma Valley College of Engineering & Research, Trimbakeshwar, Nashik",0513029310,Electrical Engineering,GOPENH,163553,18.7034184,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,807
CAP1,05130,"Brahma Valley College of Engineering & Research, Trimbakeshwar, Nashik",0513029310,Electrical Engineering,GSCH,163553,18.7034184,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,807
CAP1,05130,"Brahma Valley College of Engineering & Research, Trimbakeshwar, Nashik",0513029310,Electrical Engineering,GSTH,163553,18.7034184,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,807
CAP1,05130,"Brahma Valley College of Engineering & Research, Trimbakeshwar, Nashik",0513029310,Electrical Engineering,GNT1H,163553,18.7034184,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,807
CAP1,05130,"Brahma Valley College of Engineering & Research, Trimbakeshwar, Nashik",0513029310,Electrical Engineering,GNT2H,157439,24.3094646,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,807
CAP1,05130,"Brahma Valley College of Engineering & Research, Trimbakeshwar, Nashik",0513029310,Electrical Engineering,GNT3H,157439,24.3094646,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,807
CAP1,05130,"Brahma Valley College of Engineering & Research, Trimbakeshwar, Nashik",0513029310,Electrical Engineering,GOBCH,157439,24.3094646,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,807
CAP1,05130,"Brahma Valley College of Engineering & Research, Trimbakeshwar, Nashik",0513029310,Electrical Engineering,LOPENH,157439,24.3094646,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,807
CAP1,05130,"Brahma Valley College of Engineering & Research, Trimbakeshwar, Nashik",0513029310,Electrical Engineering,LOBCH,150168,30.8111882,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,807
CAP1,05130,"Brahma Valley College of Engineering & Research, Trimbakeshwar, Nashik",0513061210,Mechanical Engineering,GOPENH,169708,12.6135136,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,808
CAP1,05130,"Brahma Valley College of Engineering & Research, Trimbakeshwar, Nashik",0513061210,Mechanical Engineering,GSCH,169708,12.6135136,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,808
CAP1,05130,"Brahma Valley College of Engineering & Research, Trimbakeshwar, Nashik",0513061210,Mechanical Engineering,GSTH,169708,12.6135136,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,808
CAP1,05130,"Brahma Valley College of Engineering & Research, Trimbakeshwar, Nashik",0513061210,Mechanical Engineering,GNT3H,176119,5.0033245,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,808
CAP1,05130,"Brahma Valley College of Engineering & Research, Trimbakeshwar, Nashik",0513061210,Mechanical Engineering,GOBCH,176119,5.0033245,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,808
CAP1,05130,"Brahma Valley College of Engineering & Research, Trimbakeshwar, Nashik",0513061210,Mechanical Engineering,LOPENH,176119,5.0033245,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,808
CAP1,05130,"Brahma Valley College of Engineering & Research, Trimbakeshwar, Nashik",0513061210,Mechanical Engineering,LOBCH,168309,13.9490359,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,808
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513919110,Civil Engineering,GOPENH,129597,45.3423263,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,809
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513919110,Civil Engineering,GSCH,129597,45.3423263,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,809
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513919110,Civil Engineering,GNT1H,129597,45.3423263,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,809
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513919110,Civil Engineering,GNT2H,129597,45.3423263,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,809
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513919110,Civil Engineering,GOBCH,129597,45.3423263,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,809
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513919110,Civil Engineering,LOPENH,129597,45.3423263,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,809
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513919110,Civil Engineering,LSCH,129597,45.3423263,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,809
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513919110,Civil Engineering,LSTH,129597,45.3423263,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,809
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513919110,Civil Engineering,LNT3H,129597,45.3423263,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,809
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513919110,Civil Engineering,LOBCH,129597,45.3423263,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,809
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513924510,Computer Engineering,GOPENH,53664,81.3894523,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,810
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513924510,Computer Engineering,GSCH,53664,81.3894523,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,810
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513924510,Computer Engineering,GSTH,53664,81.3894523,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,810
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513924510,Computer Engineering,GVJH,53664,81.3894523,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,810
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513924510,Computer Engineering,GNT3H,53664,81.3894523,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,810
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513924510,Computer Engineering,GOBCH,53664,81.3894523,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,810
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513924510,Computer Engineering,GSEBCH,53664,81.3894523,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,810
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513924510,Computer Engineering,LOPENH,53664,81.3894523,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,810
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513924510,Computer Engineering,LSCH,53664,81.3894523,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,810
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513924510,Computer Engineering,LSTH,53664,81.3894523,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,810
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513924510,Computer Engineering,LNT1H,53664,81.3894523,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,810
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513924510,Computer Engineering,LNT2H,53664,81.3894523,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,810
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513924510,Computer Engineering,LOBCH,53664,81.3894523,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,810
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513924510,Computer Engineering,LSEBCH,53664,81.3894523,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,810
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513924510,Computer Engineering,PWDOPENH,53664,81.3894523,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,810
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513924610,Information Technology,GOPENH,61716,78.2152555,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,811
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513924610,Information Technology,GSCH,61716,78.2152555,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,811
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513924610,Information Technology,GVJH,61716,78.2152555,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,811
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513924610,Information Technology,GNT1H,61716,78.2152555,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,811
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513924610,Information Technology,GNT2H,61716,78.2152555,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,811
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513924610,Information Technology,GNT3H,61716,78.2152555,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,811
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513924610,Information Technology,GOBCH,61716,78.2152555,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,811
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513924610,Information Technology,GSEBCH,61716,78.2152555,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,811
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513924610,Information Technology,LOPENH,61716,78.2152555,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,811
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513924610,Information Technology,LSCH,61716,78.2152555,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,811
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513924610,Information Technology,LVJH,61716,78.2152555,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,811
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513924610,Information Technology,LNT3H,61716,78.2152555,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,811
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513924610,Information Technology,LOBCH,61716,78.2152555,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,811
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513924610,Information Technology,LSEBCH,61716,78.2152555,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,811
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513937210,Electronics and Telecommunication Engg,GOPENH,71211,74.5088207,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,812
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513937210,Electronics and Telecommunication Engg,GSCH,71211,74.5088207,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,812
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513937210,Electronics and Telecommunication Engg,GOBCH,71211,74.5088207,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,812
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513937210,Electronics and Telecommunication Engg,GSEBCH,134977,41.8427081,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,812
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513937210,Electronics and Telecommunication Engg,LOPENH,134977,41.8427081,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,812
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513937210,Electronics and Telecommunication Engg,LSCH,134977,41.8427081,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,812
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513937210,Electronics and Telecommunication Engg,LOBCH,112471,55.1151268,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,812
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513946410,Instrumentation and Control Engineering,GOPENH,152886,28.0884374,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,813
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513946410,Instrumentation and Control Engineering,GSCH,152886,28.0884374,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,813
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513946410,Instrumentation and Control Engineering,GVJH,152886,28.0884374,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,813
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513946410,Instrumentation and Control Engineering,GNT1H,152886,28.0884374,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,813
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513946410,Instrumentation and Control Engineering,GNT2H,152886,28.0884374,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,813
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513946410,Instrumentation and Control Engineering,GOBCH,152886,28.0884374,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,813
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513946410,Instrumentation and Control Engineering,GSEBCH,110042,56.9588351,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,813
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513946410,Instrumentation and Control Engineering,LOPENH,110042,56.9588351,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,813
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513946410,Instrumentation and Control Engineering,LSCH,110042,56.9588351,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,813
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513946410,Instrumentation and Control Engineering,LNT2H,110042,56.9588351,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,813
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513946410,Instrumentation and Control Engineering,LOBCH,110042,56.9588351,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,813
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513946410,Instrumentation and Control Engineering,LSEBCH,110042,56.9588351,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,813
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513950710,Chemical Engineering,GOPENH,133711,42.2216419,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,814
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513950710,Chemical Engineering,GSCH,133711,42.2216419,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,814
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513950710,Chemical Engineering,GNT2H,133711,42.2216419,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,814
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513950710,Chemical Engineering,GNT3H,133711,42.2216419,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,814
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513950710,Chemical Engineering,GOBCH,133711,42.2216419,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,814
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513950710,Chemical Engineering,GSEBCH,133711,42.2216419,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,814
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513950710,Chemical Engineering,LOPENH,133711,42.2216419,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,814
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513950710,Chemical Engineering,LSCH,133711,42.2216419,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,814
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513950710,Chemical Engineering,LOBCH,133711,42.2216419,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,814
